axBearSx_1,axBearSx_2,axBearSx_3,axBearSx_4,axBearSx_5,axBearSx_6,axBearSx_7,axBearSx_8,axBearSx_9,axBearSx_10,axBearSx_11,axBearSx_12,axBearSx_13,axBearSx_14,axBearSx_15,axBearSx_16,axBearSx_17,axBearSx_18,axBearSx_19,axBearSx_20,ayBearSx_1,ayBearSx_2,ayBearSx_3,ayBearSx_4,ayBearSx_5,ayBearSx_6,ayBearSx_7,ayBearSx_8,ayBearSx_9,ayBearSx_10,ayBearSx_11,ayBearSx_12,ayBearSx_13,ayBearSx_14,ayBearSx_15,ayBearSx_16,ayBearSx_17,ayBearSx_18,ayBearSx_19,ayBearSx_20,axBearDx_1,axBearDx_2,axBearDx_3,axBearDx_4,axBearDx_5,axBearDx_6,axBearDx_7,axBearDx_8,axBearDx_9,axBearDx_10,axBearDx_11,axBearDx_12,axBearDx_13,axBearDx_14,axBearDx_15,axBearDx_16,axBearDx_17,axBearDx_18,axBearDx_19,axBearDx_20,ayBearDx_1,ayBearDx_2,ayBearDx_3,ayBearDx_4,ayBearDx_5,ayBearDx_6,ayBearDx_7,ayBearDx_8,ayBearDx_9,ayBearDx_10,ayBearDx_11,ayBearDx_12,ayBearDx_13,ayBearDx_14,ayBearDx_15,ayBearDx_16,ayBearDx_17,ayBearDx_18,ayBearDx_19,ayBearDx_20,axShaft_1,axShaft_2,axShaft_3,axShaft_4,axShaft_5,axShaft_6,axShaft_7,axShaft_8,axShaft_9,axShaft_10,axShaft_11,axShaft_12,axShaft_13,axShaft_14,axShaft_15,axShaft_16,axShaft_17,axShaft_18,axShaft_19,axShaft_20,ayShaft_1,ayShaft_2,ayShaft_3,ayShaft_4,ayShaft_5,ayShaft_6,ayShaft_7,ayShaft_8,ayShaft_9,ayShaft_10,ayShaft_11,ayShaft_12,ayShaft_13,ayShaft_14,ayShaft_15,ayShaft_16,ayShaft_17,ayShaft_18,ayShaft_19,ayShaft_20,Timestamp
3.2695064912549996,4.931846762660084,7.346697453178618,10.620477462922256,9.561766588650425,11.61250567130445,14.474989762173514,11.24875316454166,12.149451400826191,10.072934648040492,7.023813001662297,5.237369371615151,3.7800094951395637,3.1227058387734976,4.773298862119343,6.331094477297124,7.490175778934608,8.090450460314331,10.725275116531192,9.496026156575333,3.2798491669656262,4.940961345407366,7.363893816831913,10.624532325819649,9.580655214869486,11.616996804857276,14.497364759537557,11.269658151596749,12.175461291044309,10.075030999579303,7.051200383652633,5.263043451703078,3.795068862086075,3.1360295974602934,4.7827506373152335,6.344989479766471,7.504810867756698,8.099997526151169,10.744634494439417,9.521433757805974,11.730669603367021,14.165511400899529,15.695681850247455,10.694736557763017,14.837999188185602,12.314087197245058,12.398325899977209,11.396952873739002,13.809964468296153,14.803166884196242,13.86169643435566,11.519740905335127,13.911046051503831,15.629592207191278,10.684277967795909,12.310652611278304,11.811636187658697,14.155975500349589,11.540142276160996,10.6208082443337,11.77175394501191,14.200631005573788,15.720623116042713,10.693513504619599,14.822119354735603,12.300590885697869,12.42253096556698,11.469559220454924,13.839699008597375,14.846953086197871,13.915262864466245,11.611901856975186,13.91822343258753,15.6596198323703,10.735442504681151,12.284412515582778,11.81571574678387,14.172300735539935,11.55419996039182,10.655323116711147,34.53567344664632,35.53082228857476,34.08635319037439,33.31595785191851,33.875939008797594,36.81663690621979,35.9059507847157,32.58486502094423,33.690013998042105,34.90377230804437,37.054307512999266,32.636792025232396,33.19064641312829,35.65997369589907,35.901884845684506,32.840395305900294,33.34504514801329,36.86241687165485,35.32686254633458,31.687393821505555,34.40976630190798,33.881924179068946,34.32819233165095,36.749737799683466,36.36412621681309,33.69629334185931,33.137273486364755,34.875813968958056,35.41579483030476,35.04565381499252,33.119003907599,34.2398793403022,35.7843296162362,33.76236052522179,31.762999284448444,36.47973278543472,36.58864983653899,32.685311175002596,33.780068933037484,36.048727330137815,01-Jul-2022
7.521639195144307,13.910016017825305,10.879498304381261,12.644007043563338,10.80237321547503,7.629249230439058,13.745685063899414,8.434189388986024,13.449276881497104,14.627708557938925,9.661269906494612,12.318692491063622,10.344572303055909,8.557244123782851,12.783602009194462,10.674786752192565,14.570792364186053,8.203876510623537,11.590999579437897,11.993280718801964,7.535224249141653,13.90522293829302,10.894776114335949,12.662842270967992,10.805259948689212,7.642486256849268,13.757038433073093,8.456789409459986,13.462588645946678,14.640300140102735,9.679052697818333,12.332353031067894,10.355483606768054,8.5661689065207,12.794967406083364,10.695105549979836,14.590428749286465,8.226740503393938,11.604234101508489,12.009776186493852,8.170191683512684,12.973492605010282,12.772008738447173,12.952985008376066,12.941634776614313,9.945498756636272,10.472364632249038,13.249325592390312,12.361447937421438,12.818565888258224,12.842216798442593,12.262800589460715,11.23654711861662,11.1948032417102,10.407886443695535,15.395171172015466,11.905247976521888,10.7724190668671,11.645829399693378,12.692069565394197,8.193838115532584,13.038368679070024,12.842466224873672,12.97222167674327,12.97320467830026,9.989897375463395,10.510942788512041,13.3032413758366,12.409979810650597,12.860528193234629,12.849194785331717,12.308651778500947,11.290365577199356,11.229187280620806,10.415693298069744,15.430124089295491,11.920393747131687,10.842977684526254,11.710658693572306,12.712165050211516,33.51001139065191,36.082552897890125,35.64253125952281,33.98015961778858,32.477775473412066,35.244770080237785,34.31781774165585,32.51119016825949,32.93668070913057,34.82814402831235,35.71813702030824,33.68223923686357,33.013525704724366,33.569468742595426,36.585783163444596,32.37513586048968,33.02167359261222,36.1004887251572,34.55176402536026,31.860632449945967,35.68580979012275,33.520650679535905,33.508728018104975,37.3172220304863,35.4092845678977,33.528376434318346,34.0218949049727,34.18779891066024,35.54718409565958,31.625186280979413,31.86337322444154,34.01937388753481,35.92707614454979,34.590803163362814,32.821288703038896,35.15732738300511,35.91816704244476,31.3865942090178,32.31010198660029,35.18899958460614,02-Jul-2022
9.504687189117996,13.093660145724364,13.429406009219859,12.87510883800592,9.129590536748191,9.887438665213455,14.06222035471258,12.66582642556698,11.209832877605928,10.82251438167899,10.556734456928293,10.021402606224147,12.479808629669881,10.712999753143544,8.875963438202678,14.385459307780042,10.933387814187519,10.417886715772921,9.950002255484508,10.241581523565802,9.51384302489713,13.121756740278256,13.445565615037168,12.887890066619637,9.141441722669951,9.902983827267196,14.089753878588612,12.68378896750996,11.224036690126766,10.842139991285661,10.567628432323708,10.043382954762661,12.48548736022455,10.72221103437012,8.888074223019197,14.402811570824381,10.949523011811944,10.436211417001358,9.956976159489868,10.250851561650418,10.222339167833447,12.038986586525763,13.77551250778986,13.183577524932158,8.993576808268713,9.779173142611242,16.966718849202845,8.609502829184352,13.433846991794477,13.017752091780574,10.787044562643961,10.374199797370744,14.066177102290764,11.066336882248933,9.896491062821534,13.665174115796004,11.55810049499016,7.888409882699829,12.139207008059522,12.173983240242487,10.218351750500224,12.070156666648323,13.791136109894499,13.221820099570339,9.019230822615464,9.781858003678993,17.000053039277876,8.602100166338085,13.489369988237133,13.022122218981629,10.83009998327788,10.399713694630922,14.105561877392885,11.103632114834504,9.92791544252017,13.724246268140416,11.541104730743415,7.899773403260144,12.177169029777767,12.216692767710525,33.45815847922947,36.015608177639336,34.498418424435975,31.667454953332257,33.666835211942505,36.39958644052223,34.930141800012464,33.743194589264284,32.762746482497946,35.289568419012326,36.42004839570517,33.190946814507186,33.43201569702637,34.914803420731324,35.54388711716583,32.45757523543454,32.5821370053701,35.45793700208065,36.84091863056966,30.704723899011647,35.96285797464324,32.35887593899025,33.520158538644175,37.84750649351291,35.377158967986645,33.56111546368044,34.0543957300275,36.16535019268719,36.19529267113505,34.09929080107586,32.706769548148145,34.78050179813784,38.044058469658786,34.26456556951912,33.271684802759715,35.51460210173205,34.66385561047088,32.942673457500085,34.49960346622998,36.67680277718749,03-Jul-2022
14.31017485246846,11.985884073164346,11.49482679861599,11.624992370135619,13.386773665257206,12.20960799251794,12.396335106762136,10.8435621438554,11.535994152194458,9.816705935895914,10.838330467771181,14.911056233551339,10.382960289569922,10.547370709465286,13.921107059683457,11.909977865051697,9.686854564187739,12.19632899983417,11.954582587284905,9.999591557880557,14.310978307420486,12.00492195151278,11.511594603443621,11.632719146523248,13.415851795831022,12.235571844563777,12.416024109056314,10.869861719127382,11.552385856235071,9.82466750423949,10.855771897233337,14.92616789452729,10.395385373141036,10.560807282371865,13.946049744252454,11.922596439244641,9.701300650122953,12.209214328866668,11.988992655098954,10.008077563254886,11.162063989531816,13.172555880715342,13.511846488327373,12.25301942766058,10.374946262226562,12.282599413433147,14.025409895124575,11.870006656693192,12.909588878417232,11.784323001367719,11.420471726002237,12.477422369177308,11.059125599627054,11.12548629327954,13.794855690440688,12.701487451371927,12.17124696969553,11.905631043713973,10.467011614262272,11.599267247794332,11.178948172263595,13.201085399183775,13.562284486959093,12.252788789424999,10.42458728475333,12.298664935060375,14.035885337972514,11.88318241878019,12.931011069198988,11.819291660984046,11.429016112507764,12.494151205108334,11.10146544565028,11.134675140582198,13.795808467153789,12.72950072598037,12.188184178064184,11.931189912655467,10.498676568845271,11.64154988810138,32.72951690821277,35.8508959433218,35.666511145887405,33.06243707221398,33.11292118497142,37.09275408479658,35.857661687479315,34.13239031338734,33.439804151030245,36.051456868611425,37.07692646157658,32.861644438984676,33.46438188037822,34.9859117985482,36.73067244833983,32.16993913207008,32.61021131507029,34.36169027538029,34.62313465504255,33.04663961134009,36.00279809218171,34.20379649859504,33.35550275776389,36.266550516516226,34.74926841646332,33.702754256663965,34.095458010600765,34.49839493438422,36.41298704256082,32.948665585599116,32.73205550030945,35.41045287620162,36.01600943101717,33.07996867392907,32.029527988545354,35.229705073571935,35.468723521632946,32.100778610134505,32.5747284868985,36.73385213430968,04-Jul-2022
9.05141862638412,9.272766694777026,9.21387096387516,9.918214614822368,11.67295701563105,8.682759466172534,12.288189984849009,9.658732728448461,11.344677043704934,11.325854194208823,10.342003945401856,10.788447419710609,10.504713686835842,8.784095441097563,11.612879759265182,10.603669075313267,7.334819068705947,11.800553100820792,10.95238858863124,10.211706908454257,9.072115502280322,9.290338605322173,9.22665732023215,9.938868565191797,11.697920818431744,8.699478313086903,12.302605091150506,9.67506240221223,11.363292641072936,11.328375762712502,10.357790433394282,10.821205856718324,10.53243794325374,8.799827692670803,11.638266600686643,10.617894309254536,7.347540199413265,11.816790169015439,10.96598989337631,10.226717391256225,11.784745822834969,12.486595923197893,12.162928828912323,9.702970005770176,10.575589901166904,10.823833665886678,13.691706103445174,10.562622293607566,14.072101567308861,13.340875744945679,8.932416567482093,11.793648737214793,12.57094182649819,12.103295065768599,11.439889752202879,13.225213772479968,12.763970029677758,10.19971436497314,11.225615901852969,11.229815776269824,11.846387603882112,12.49683100352146,12.188641534654984,9.781157145696548,10.627720721497392,10.817065067922298,13.727780165204825,10.594849259222288,14.150669180226824,13.354924629485248,8.94032357445977,11.824198695875584,12.624571120066317,12.134553468530616,11.500984933515026,13.264535130170646,12.81769934195715,10.226785611472312,11.261446658083097,11.25896190283263,34.26439662631429,36.997205948431464,35.88228774193171,32.60474858307214,34.25484099812764,36.7016957010683,35.999512274432284,33.34095893566794,33.363217871909285,36.33959173957445,37.17574310782576,33.29753587695274,32.01959243171306,34.57952344051319,36.36425795895819,31.92159778664441,33.29288351926707,36.08929457142041,33.8378731293177,32.11783653544453,33.95409606306714,32.92551025262434,33.27887103812533,35.87896669120579,34.47631784948954,33.07235092199611,35.04078475600572,36.97068304935287,34.61390390516057,32.83273366576316,32.98877620726713,36.112253873148845,36.33721917047136,33.86415727996435,32.80484394363424,35.31050214510786,35.63560953008081,31.4397878179012,34.08526331633059,35.046594728546026,05-Jul-2022
17.132875772742608,19.815340336542373,21.705584619026254,16.063468522252258,16.281494525072823,18.144389854866105,18.568239757208246,16.295783779097434,15.847018872357449,22.273845691284098,18.879406295239683,16.588848494594142,18.94236098510619,18.61362781304124,17.440899682610656,18.641342468847075,18.728138563601018,17.413664624243797,16.04130765011119,17.35202868357135,17.159900873179648,19.843669605196094,21.739164533137764,16.084834919978334,16.299336852424634,18.16006103985442,18.58913122885155,16.326180440950452,15.865473812907963,22.310286784395142,18.89566189035984,16.624520990098798,18.963001415136905,18.63608084130302,17.469053859674332,18.66400414413737,18.742551228823263,17.436818071124726,16.064478232539965,17.376647619878096,22.253212449248572,25.238543626822196,21.870891550180495,24.24706175008468,20.04776579656739,23.10346129485698,19.616504680845512,24.795638207674223,20.52452330765648,26.097714666736977,21.55617784528796,23.718981339737855,23.257257809219134,20.85117224226981,19.648607534634937,26.058923652872615,21.535228617834385,21.96189457956855,21.91574032247872,22.146590247615396,22.28870387163443,25.256377239933197,21.9065820731665,24.300318549118394,20.098451633042764,23.138331169770858,19.69697962299388,24.828518664481052,20.573177927250175,26.14944398773187,21.611010449423446,23.777404111483243,23.324272527683693,20.877472781477437,19.68181361836758,26.12128835657061,21.58533144694761,22.022198558144648,21.98032778103294,22.20981174100469,34.972276567472626,35.944457980693855,35.49396430733807,33.281212244953984,32.07569726797325,35.62670814487334,36.63856143269329,33.22090620221737,32.23889723117816,34.28346160286306,36.91917813465711,35.93845247158906,33.570592481026424,35.659319235173285,36.04090499491673,35.717945330743454,33.299198535556286,34.12660150375062,35.53337315188713,34.07483751785476,36.61373632799882,34.229315212750855,34.79555847293598,37.35045554401613,36.21302900706782,32.79795793177171,34.813255855094596,34.38189504506294,36.093260432733864,36.21675440994157,32.98573303031637,32.4852059608192,36.30877648745569,35.811553936493425,33.9871658226359,34.54539427289168,37.676903507266644,32.86360244365658,33.06788359253105,33.35703404553384,06-Jul-2022
18.61264615491342,15.872063756374523,19.64574025001333,18.896521528641927,18.097473944987403,14.889303915415551,16.381832264666137,18.031371925663525,17.808093306458613,15.42987270250079,18.181900175218143,18.261910409688696,14.750989247242208,19.168422974052195,17.370887719932735,22.89673150408489,17.27255745365825,17.632346090418164,13.150465822198695,18.778210786254157,18.63994107340642,15.893260175979428,19.664459828182597,18.90929296274801,18.114554715124136,14.912944761955638,16.404474605694592,18.05773072153867,17.811506282820925,15.45377805511584,18.200200351734257,18.289903527522505,14.76421534145143,19.18468047259579,17.39822248684785,22.9123397077329,17.290844374567307,17.66431268554908,13.152219190873101,18.798434391448332,16.17356948780265,20.948906215845824,21.888475540890944,15.90236448356577,21.583329702672053,15.583668672157003,23.067342005873517,24.066868077256093,19.089180713391197,21.1070929556028,17.84990803892124,17.87387838979646,18.93085197385701,20.6910958201214,20.05450367312096,24.78211900503042,19.578146711471724,22.836832282730697,15.654198129459928,24.46174358581704,16.20354724278057,21.016953754726977,21.910915729426613,15.924030678830828,21.636498771071864,15.594080350871211,23.078444000855235,24.120766995961304,19.17041696001437,21.173965956967248,17.945478499891443,17.91701093273987,18.958060502484965,20.743498124808642,20.112043922299097,24.8783080812656,19.617538906387498,22.915894980273233,15.684850975325444,24.493958672078065,33.56749055456215,35.52073087061588,38.1423141988816,33.21954009394963,34.51511357732923,37.37620299576311,37.938998041192704,33.8066397102914,32.38944762207246,33.23191978616345,36.0724333214414,34.614540698694,33.562955223235704,34.74976586838321,37.12078196968538,31.608195933105982,33.549572092693076,33.576546334872944,37.01989016504283,34.87041474624267,36.898800697374845,33.782387183123994,34.89309870209109,33.64052258213556,36.9055642400242,34.306934729980235,34.63845668999644,34.36373767263806,35.22718606850326,32.37874180491313,34.93964814190692,35.63215520305721,38.042956856213564,35.502564657639944,33.34484722294133,33.93752023437816,37.65864801063124,32.89556085180476,32.02472892858714,34.20293301373295,07-Jul-2022
19.443405653631597,20.813214051509945,21.2823944352112,19.701178686750865,17.293222436148124,21.642761995456286,23.031089274519395,19.169890837397254,20.028914666344896,20.121435106175106,19.818287851253743,20.134536233684067,24.37178929006254,18.94370194506637,20.054866832308246,24.25763303775895,17.758427314576924,18.079366523283948,22.086150137634085,18.069896352750565,19.45155567475779,20.828768386245237,21.30986935158975,19.738093260807187,17.30804076245332,21.661352496200124,23.063072547403564,19.19675023029072,20.062358207131044,20.146790535557244,19.836303042385698,20.156620725974232,24.396547431227564,18.964323601299437,20.069924033902804,24.281592182736624,17.773729747929714,18.10010647449965,22.102165335059482,18.10210907570882,16.688228633197696,25.68539284683332,15.298369265089429,17.585596268493052,20.083174961230544,16.03016817913413,20.17894710271045,24.74883535571028,15.864162139047158,20.288750872816557,20.46671577190153,14.52605058962102,23.63749183229733,20.617905534708513,12.677567951192461,27.322968556275267,22.14821150889986,13.059276939961283,19.88939146952902,20.503848698490064,16.725854950979095,25.7430374746548,15.333026238600597,17.633577565287872,20.118875872210598,16.07813224700837,20.22382117442268,24.755404942827838,15.952977995637754,20.36346105113338,20.48601145646055,14.540290463244059,23.668863464362097,20.654425942292658,12.727494789432658,27.338080203068838,22.198470766063238,13.127447908460306,19.967525438003133,20.536678943804887,33.84053534803909,35.64813559346263,38.172272688725656,34.4236760149339,33.65822460821109,33.5086253672089,38.62902019788562,34.30497204994222,33.05905563778647,32.41931350436334,38.545209984219646,35.52148721704094,34.95198257276279,33.4891241737992,36.76102924768064,36.557154348081795,34.77606681662573,33.828320005677,37.12240977124357,33.3028754102408,35.08221300274139,31.95756799429824,33.24910148130263,38.01206343395914,37.157885132849614,33.75922850097763,32.19700582925397,34.58521763140497,36.30248228130975,33.87841735083519,32.606599134670965,33.31919423035798,34.61794750327775,36.37817013740155,31.50631587889598,35.25096222851635,38.06472345833958,33.83186975726514,30.58784501399506,34.845234240111196,08-Jul-2022
25.324366481854714,26.47301472118704,24.14556182365223,20.08486232755247,22.573874429331486,18.127136584774362,23.910760882963704,26.837338143161492,22.477528414706956,21.05564953272727,22.985046499601506,19.773581283179627,26.241219135743915,25.061883038264472,18.929995016804035,25.841845409996147,27.725473162205247,27.384680338918855,19.565468792664873,31.20513945812372,25.34947097041793,26.514000389421454,24.172894187432604,20.119183431438557,22.610530611798016,18.13455363229437,23.94432732062441,26.88228451726498,22.50996714954688,21.08801857583605,23.02907296567194,19.788613766872775,26.28410149607331,25.083981544348244,18.964147446259524,25.871436915330403,27.757729874876595,27.425670273135214,19.581593493464332,31.25668665551894,30.138781534973457,36.84876462246155,37.82680784481008,23.096287428741057,31.020957561719406,35.63848610803719,28.720224521521935,35.89920929991944,33.1334873805114,24.974898393441674,31.855874333420346,30.307232017385616,33.50646665984836,36.1786069612535,31.34434868226776,39.09872434146297,41.24871324603513,24.242170243300748,35.751251900386855,34.486757380608985,30.211625287174186,36.89852280157585,37.862828081424176,23.134955892847227,31.060656609461365,35.76265476202534,28.78783072469029,35.93278436561562,33.18080176774403,25.069596395339186,31.87972812929863,30.359059094626968,33.580054714518745,36.18480449103292,31.455286591649948,39.17838379131566,41.30627572520789,24.280031463132286,35.81332002393617,34.527445571454024,32.58285674297178,36.158136896819045,38.0937402131529,35.44538477798664,37.741106527725705,35.91273626017213,38.59809117110398,38.20579829103965,34.68248966568908,32.713913760133295,38.928082069698405,33.98572405910632,37.83975715119263,36.59975577750045,30.46139545542337,40.83024512752258,37.758960105593886,35.103500469387754,36.151984409553066,39.27925069046687,41.470011294836,38.70223757735679,35.81086712290837,30.62527436891285,38.4537770373561,36.572689131578585,32.105016051286725,34.931989303671315,35.545959202493755,34.52495259782811,33.68329832284269,35.79440786315461,33.72371356891488,40.35165873788552,32.86238827549422,30.296500237207038,37.15656136026935,36.00511135284063,33.09942738328376,31.473812847685654,09-Jul-2022
30.535325966290845,26.842369119395862,30.382774331373355,28.05009288764217,27.187325068684864,31.8804900909833,27.12344537383166,22.840071923082416,31.629390124050126,32.266480904328894,25.52984717897294,29.989698755116386,25.22245387714724,25.19129689013382,36.590248329383186,34.71611422846134,26.087533089267204,33.10341021636781,26.539819211537218,27.79241045934763,30.59902561424664,26.882338372595225,30.425631882431052,28.0918098337904,27.23370793817287,31.925240340128205,27.17303495327394,22.874088601224916,31.667714798379215,32.321188139373085,25.554020145738065,30.03343373367126,25.267983439450184,25.237237547390215,36.63242802817773,34.747075948258534,26.11864506309709,33.1498583684582,26.583460495396555,27.83688656835881,29.149109771740537,35.884021283926224,26.246587644055392,29.248813709360125,32.898416513908764,33.934605686412354,35.36805853195515,38.28906250144534,30.361231903934605,34.77546456819926,31.60652110340001,32.3479959275168,31.23411426006921,30.324931821600142,37.97713472368431,30.49552802756076,30.225211457928765,30.825938109248213,31.05953025385502,32.6720879444767,29.21488302602931,35.937811731450594,26.295359742152854,29.262829928176835,32.95285485419105,33.98527180880861,35.40392990076599,38.36122256153922,30.389845460409195,34.81240867143565,31.668779822742422,32.40099830988317,31.3188523472697,30.36831271757147,38.06535934808811,30.550675945646052,30.239375414011707,30.90575013970161,31.078727260323955,32.695365303613656,34.119511916740315,33.73492745317391,37.21641655348535,37.10490855183673,32.06820577623955,32.77841122543714,35.75885517433814,36.50949331820755,37.959175451283045,36.488684752764414,35.51179235660532,36.81057695735796,34.58911727362942,36.45970809159288,35.82262557419024,34.54917946003804,33.64158086201131,33.56434745750078,38.016919340064575,39.64887074693669,36.51111439336874,30.206383943599903,34.69922948264736,35.42543382455883,37.206895873779715,34.20856715576885,34.27766011148688,33.65818809470202,37.41132954341777,34.52875777565628,34.84613233185812,32.89423635332763,37.62407765798877,37.29029348199596,33.78008980047535,37.03192446463268,36.359883706512925,37.18747906541884,32.03544587372367,33.8781774857252,10-Jul-2022
